00:00,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
0.0,0.0,0.0,0.0,0.0,0.011,0.07,0.236,0.389,0.526,0.623,0.638,0.603,0.524,0.405,0.239,0.109,0.025,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.031,0.131,0.275,0.412,0.525,0.568,0.542,0.439,0.337,0.234,0.173,0.101,0.024,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.04,0.181,0.349,0.494,0.597,0.656,0.673,0.65,0.584,0.478,0.331,0.163,0.026,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.039,0.182,0.35,0.49,0.588,0.645,0.661,0.638,0.571,0.459,0.308,0.148,0.024,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.036,0.158,0.274,0.33,0.289,0.273,0.309,0.382,0.467,0.374,0.133,0.037,0.009,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.038,0.204,0.388,0.541,0.647,0.712,0.729,0.701,0.63,0.514,0.355,0.17,0.022,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.037,0.199,0.381,0.531,0.638,0.697,0.711,0.683,0.613,0.499,0.345,0.165,0.02,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.034,0.187,0.37,0.513,0.599,0.657,0.677,0.653,0.59,0.481,0.334,0.16,0.018,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.033,0.188,0.39,0.543,0.64,0.697,0.712,0.681,0.605,0.486,0.326,0.131,0.014,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.033,0.201,0.392,0.543,0.644,0.701,0.716,0.686,0.615,0.504,0.349,0.162,0.013,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.006,0.033,0.07,0.109,0.162,0.206,0.261,0.237,0.178,0.15,0.086,0.046,0.006,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.004,0.032,0.084,0.168,0.215,0.232,0.272,0.249,0.194,0.107,0.05,0.022,0.001,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.01,0.084,0.194,0.291,0.409,0.497,0.485,0.391,0.317,0.263,0.165,0.07,0.008,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.024,0.177,0.366,0.521,0.615,0.677,0.698,0.668,0.598,0.478,0.323,0.141,0.01,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.023,0.18,0.37,0.524,0.631,0.692,0.708,0.682,0.608,0.478,0.299,0.093,0.007,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.02,0.147,0.297,0.399,0.446,0.499,0.518,0.416,0.349,0.346,0.2,0.08,0.007,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.013,0.105,0.239,0.387,0.555,0.642,0.629,0.574,0.459,0.302,0.152,0.067,0.004,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.009,0.1,0.263,0.44,0.593,0.665,0.691,0.665,0.594,0.477,0.317,0.131,0.006,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.016,0.17,0.363,0.517,0.623,0.683,0.696,0.668,0.595,0.477,0.316,0.131,0.005,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.008,0.087,0.221,0.41,0.566,0.594,0.616,0.574,0.455,0.314,0.149,0.042,0.001,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.011,0.146,0.341,0.464,0.592,0.674,0.685,0.628,0.535,0.365,0.192,0.071,0.002,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.013,0.146,0.282,0.433,0.565,0.628,0.654,0.652,0.599,0.492,0.33,0.132,0.003,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.012,0.175,0.379,0.544,0.657,0.723,0.74,0.709,0.632,0.506,0.333,0.126,0.002,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.008,0.14,0.347,0.512,0.587,0.634,0.682,0.668,0.6,0.481,0.315,0.122,0.002,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.009,0.158,0.361,0.522,0.636,0.696,0.709,0.677,0.6,0.478,0.311,0.119,0.001,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.007,0.144,0.337,0.494,0.604,0.657,0.661,0.619,0.527,0.353,0.19,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.041,0.087,0.145,0.215,0.313,0.408,0.415,0.352,0.22,0.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.002,0.067,0.163,0.246,0.304,0.333,0.269,0.224,0.14,0.102,0.111,0.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.002,0.107,0.257,0.402,0.515,0.544,0.534,0.508,0.453,0.357,0.206,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.001,0.051,0.136,0.239,0.336,0.407,0.348,0.264,0.154,0.095,0.074,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.046,0.101,0.202,0.253,0.309,0.408,0.36,0.307,0.161,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.091,0.259,0.432,0.563,0.63,0.645,0.593,0.47,0.287,0.107,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.069,0.195,0.266,0.223,0.301,0.447,0.325,0.21,0.102,0.088,0.058,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.064,0.229,0.451,0.582,0.646,0.655,0.631,0.553,0.427,0.195,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.068,0.217,0.315,0.369,0.405,0.375,0.333,0.287,0.211,0.055,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.055,0.108,0.107,0.139,0.264,0.517,0.607,0.538,0.379,0.191,0.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.057,0.177,0.431,0.574,0.639,0.652,0.627,0.537,0.393,0.185,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.053,0.08,0.107,0.082,0.059,0.091,0.132,0.123,0.075,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.254,0.468,0.568,0.628,0.653,0.651,0.585,0.44,0.259,0.072,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.078,0.108,0.102,0.103,0.104,0.102,0.094,0.078,0.043,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.032,0.115,0.207,0.355,0.469,0.506,0.506,0.407,0.228,0.093,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.075,0.136,0.196,0.222,0.217,0.179,0.115,0.065,0.033,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.032,0.15,0.284,0.412,0.379,0.244,0.192,0.081,0.075,0.055,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.116,0.339,0.525,0.616,0.652,0.626,0.543,0.41,0.229,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.038,0.161,0.219,0.338,0.441,0.501,0.426,0.296,0.26,0.094,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.058,0.26,0.44,0.563,0.628,0.64,0.605,0.483,0.266,0.078,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.038,0.196,0.295,0.348,0.465,0.569,0.58,0.501,0.37,0.194,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.032,0.194,0.371,0.509,0.589,0.615,0.587,0.508,0.375,0.198,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.139,0.316,0.469,0.53,0.474,0.258,0.127,0.071,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.213,0.405,0.494,0.397,0.246,0.223,0.235,0.22,0.128,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.095,0.215,0.317,0.414,0.477,0.365,0.215,0.094,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.042,0.11,0.295,0.298,0.191,0.311,0.427,0.33,0.165,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.077,0.244,0.293,0.236,0.129,0.094,0.072,0.05,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.075,0.18,0.241,0.288,0.348,0.245,0.14,0.075,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.033,0.065,0.101,0.15,0.121,0.13,0.142,0.184,0.086,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.025,0.071,0.132,0.161,0.31,0.442,0.394,0.263,0.122,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.088,0.18,0.309,0.548,0.59,0.568,0.489,0.35,0.156,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.07,0.184,0.362,0.535,0.554,0.405,0.189,0.127,0.119,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.128,0.274,0.442,0.559,0.585,0.575,0.483,0.304,0.081,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.14,0.383,0.535,0.611,0.632,0.602,0.518,0.376,0.175,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.064,0.131,0.145,0.153,0.145,0.109,0.083,0.047,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.067,0.174,0.401,0.532,0.62,0.594,0.507,0.223,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052,0.237,0.316,0.456,0.509,0.555,0.482,0.328,0.112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.138,0.358,0.451,0.425,0.28,0.202,0.165,0.09,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.201,0.427,0.575,0.657,0.681,0.65,0.563,0.416,0.212,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.031,0.047,0.048,0.039,0.031,0.026,0.019,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057,0.125,0.169,0.236,0.263,0.341,0.324,0.123,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.046,0.101,0.173,0.17,0.169,0.064,0.021,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074,0.2,0.267,0.216,0.113,0.099,0.13,0.131,0.074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.082,0.178,0.468,0.498,0.439,0.358,0.191,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.065,0.117,0.243,0.35,0.267,0.128,0.044,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.139,0.285,0.261,0.356,0.239,0.042,0.031,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.059,0.102,0.114,0.091,0.074,0.055,0.028,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076,0.274,0.45,0.553,0.564,0.514,0.422,0.266,0.067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.08,0.158,0.232,0.326,0.498,0.452,0.311,0.097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031,0.125,0.255,0.416,0.484,0.467,0.327,0.067,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.104,0.212,0.294,0.36,0.312,0.201,0.084,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039,0.204,0.381,0.421,0.289,0.144,0.08,0.044,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.223,0.379,0.386,0.415,0.478,0.421,0.257,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.026,0.048,0.082,0.095,0.091,0.082,0.054,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036,0.137,0.268,0.433,0.544,0.502,0.409,0.262,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.034,0.033,0.052,0.064,0.036,0.021,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.086,0.19,0.274,0.255,0.159,0.081,0.037,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.084,0.163,0.234,0.253,0.241,0.201,0.099,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.112,0.289,0.448,0.502,0.465,0.395,0.223,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.027,0.059,0.087,0.104,0.103,0.082,0.041,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.024,0.054,0.081,0.116,0.126,0.111,0.076,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.111,0.341,0.411,0.408,0.351,0.22,0.096,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.035,0.085,0.136,0.173,0.189,0.153,0.083,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.044,0.061,0.062,0.058,0.04,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.022,0.045,0.072,0.084,0.078,0.08,0.042,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.014,0.029,0.066,0.269,0.364,0.261,0.109,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.027,0.073,0.118,0.159,0.193,0.139,0.051,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.07,0.174,0.261,0.259,0.239,0.16,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.036,0.086,0.115,0.451,0.406,0.327,0.185,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.015,0.033,0.048,0.049,0.04,0.034,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.181,0.376,0.486,0.494,0.41,0.231,0.085,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.038,0.083,0.111,0.105,0.091,0.039,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028,0.209,0.413,0.526,0.557,0.524,0.424,0.249,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.098,0.301,0.403,0.496,0.511,0.407,0.218,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.03,0.072,0.109,0.13,0.114,0.071,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.051,0.147,0.19,0.226,0.175,0.1,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.04,0.032,0.022,0.021,0.011,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.032,0.077,0.103,0.062,0.059,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.079,0.229,0.428,0.41,0.22,0.077,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.022,0.029,0.029,0.024,0.011,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.054,0.076,0.079,0.087,0.099,0.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.014,0.023,0.037,0.042,0.045,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.088,0.176,0.168,0.188,0.23,0.229,0.107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.079,0.099,0.084,0.071,0.048,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.049,0.084,0.09,0.094,0.072,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.122,0.277,0.316,0.364,0.283,0.167,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032,0.066,0.104,0.136,0.153,0.121,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.072,0.133,0.137,0.126,0.094,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.044,0.051,0.038,0.029,0.014,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.062,0.106,0.192,0.275,0.219,0.074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.074,0.087,0.07,0.061,0.056,0.053,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.06,0.11,0.119,0.117,0.08,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.026,0.006,0.012,0.034,0.079,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.066,0.086,0.104,0.127,0.118,0.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.072,0.127,0.106,0.065,0.029,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.097,0.203,0.302,0.314,0.22,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.159,0.393,0.522,0.545,0.509,0.392,0.196,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.047,0.094,0.243,0.498,0.351,0.172,0.132,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.202,0.405,0.507,0.531,0.439,0.278,0.117,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.066,0.143,0.149,0.124,0.11,0.075,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
